"y1","y2","rnaseq_profile_id","sampling_region","sources"
-8.32017978953444,37.4885928195045,521821386,"Mouse VISp - L1","VIS"
-11.9070375950462,45.6533585971172,521821389,"Mouse VISp - L1","VIS"
1.42762702332736,31.35750343217,521821392,"Mouse VISp - L1","VIS"
2.20781947855612,45.1575342433773,521821394,"Mouse VISp - L1","VIS"
-3.55576670417986,12.6110555870718,521821396,"Mouse VISp - L1","VIS"
-1.36278068084916,34.6626605732754,521821401,"Mouse VISp - L1","VIS"
-5.93934255322263,29.7637787517302,521821403,"Mouse VISp - L1","VIS"
-5.88712885829263,29.6602942232793,521821405,"Mouse VISp - L1","VIS"
8.37357390176159,38.5021255335842,521821407,"Mouse VISp - L1","VIS"
-5.34888767362065,33.9321444405944,521821409,"Mouse VISp - L1","VIS"
-5.25113458850252,30.3581988684334,521821411,"Mouse VISp - L1","VIS"
-16.0512567315793,34.0251002461234,521821413,"Mouse VISp - L1","VIS"
-0.558060855308073,43.7329171586784,521821415,"Mouse VISp - L1","VIS"
-35.4370013282716,-22.2403761755579,521821417,"Mouse VISp - L1","VIS"
51.7144174418139,-20.1756880239148,521821420,"Mouse VISp - L1","VIS"
53.2432614307816,-18.582426052351,521821422,"Mouse VISp - L1","VIS"
-46.9770081162227,-19.1680838172561,521821424,"Mouse VISp - L1","VIS"
-40.7986428660659,-28.2026528004572,521821427,"Mouse VISp - L1","VIS"
53.2550371948401,-18.5691161086639,521821436,"Mouse VISp - L1","VIS"
13.5250815547446,-48.9819068771756,521821438,"Mouse VISp - L1","VIS"
-35.3783591079905,-21.73717302839,521821440,"Mouse VISp - L1","VIS"
-38.9274309011683,-26.8876225678628,521821443,"Mouse VISp - L1","VIS"
3.18709677645854,-50.0171962126426,521821445,"Mouse VISp - L1","VIS"
-40.797068834133,-28.2013645714667,521821447,"Mouse VISp - L1","VIS"
-35.3828905786846,-21.2552505876791,521821450,"Mouse VISp - L1","VIS"
-40.7943346293591,-28.2003283812352,521821452,"Mouse VISp - L1","VIS"
-47.1660556390778,-15.5410127773052,521821455,"Mouse VISp - L1","VIS"
-46.190734920135,-16.2592187321757,521821457,"Mouse VISp - L1","VIS"
-15.1247434039036,4.34898119361137,521821459,"Mouse VISp - L1","VIS"
-20.9515926328142,15.2432890678596,521821462,"Mouse VISp - L1","VIS"
-11.7794744243413,45.6264268232461,521821464,"Mouse VISp - L1","VIS"
-13.2278004206339,12.4097333040863,521821466,"Mouse VISp - L1","VIS"
5.47876207618934,0.568116896008921,521821469,"Mouse VISp - L1","VIS"
-20.5960555306331,7.67388804059458,521821471,"Mouse VISp - L1","VIS"
-20.2112278774598,15.1522719349993,521821474,"Mouse VISp - L1","VIS"
-21.6828775076074,14.6684285935021,521821476,"Mouse VISp - L1","VIS"
-30.5159148083594,11.5006245238777,521821478,"Mouse VISp - L1","VIS"
-30.6384948884155,11.4464857614757,521821481,"Mouse VISp - L1","VIS"
-29.4548442899852,12.4301274007007,521821483,"Mouse VISp - L1","VIS"
-27.373270589407,13.7571095375472,521821485,"Mouse VISp - L1","VIS"
-29.6905415585729,13.2834939460783,521821488,"Mouse VISp - L1","VIS"
-23.0727399031087,6.84877739500205,521821490,"Mouse VISp - L1","VIS"
-28.7586196762482,11.9231672075027,521821492,"Mouse VISp - L1","VIS"
-29.0383704963577,12.7785216252661,521821495,"Mouse VISp - L1","VIS"
-29.4409016375468,9.87145441226018,521821497,"Mouse VISp - L1","VIS"
-19.0246332404604,15.742108103213,521821500,"Mouse VISp - L1","VIS"
-11.0893281075058,9.6543313561103,521821502,"Mouse VISp - L1","VIS"
-18.5439077148517,15.7533605789194,521821504,"Mouse VISp - L1","VIS"
-19.1141389519674,16.0960855737541,521821507,"Mouse VISp - L1","VIS"
-31.7977226595594,-11.6319475065873,521821509,"Mouse VISp - L1","VIS"
-25.5109607790016,16.337767272649,521821511,"Mouse VISp - L1","VIS"
-21.4336178615001,-4.70990508735749,521821514,"Mouse VISp - L1","VIS"
-21.9985201779005,-1.37915738448469,521821516,"Mouse VISp - L1","VIS"
-21.6123281847272,-1.50704545486466,521821519,"Mouse VISp - L1","VIS"
-21.3230157833495,-5.42452629225099,521821521,"Mouse VISp - L1","VIS"
-11.1944348785,9.62767221631499,521821523,"Mouse VISp - L1","VIS"
-25.322235104578,16.1916492417111,521821526,"Mouse VISp - L1","VIS"
-25.2659703525313,16.2921613461408,521821528,"Mouse VISp - L1","VIS"
-19.7104760332076,-6.80488456210398,521821530,"Mouse VISp - L1","VIS"
-22.4033737944193,14.6188132669705,521821533,"Mouse VISp - L1","VIS"
-18.4602322340775,15.2336661877531,521821535,"Mouse VISp - L1","VIS"
-19.8785086750346,15.2514183729348,521821538,"Mouse VISp - L1","VIS"
-25.1798667585277,13.7208675251568,521821540,"Mouse VISp - L1","VIS"
-11.5297636589302,6.37189705440656,521821542,"Mouse VISp - L1","VIS"
-12.7976916566122,10.6548616044044,521821564,"Mouse VISp - L1","VIS"
-27.8304621245536,13.7932420337424,521821566,"Mouse VISp - L1","VIS"
-24.7049452799543,15.646474300548,521821569,"Mouse VISp - L1","VIS"
-20.8781330483401,-0.961479002037249,521821571,"Mouse VISp - L1","VIS"
-23.0528187593153,-2.53469768886729,521821573,"Mouse VISp - L1","VIS"
-23.6211064432427,-1.18162942617221,521821583,"Mouse VISp - L1","VIS"
-17.9147611328242,3.8153640091659,521821585,"Mouse VISp - L1","VIS"
-20.9584767577802,-1.04548888980871,521821587,"Mouse VISp - L1","VIS"
-16.2515760945709,-6.09195422131881,521821589,"Mouse VISp - L1","VIS"
-19.9015413820607,15.3510143789217,521821591,"Mouse VISp - L1","VIS"
-16.0484462291814,4.42007488007258,521821593,"Mouse VISp - L1","VIS"
-17.6785795657931,33.8300328477846,521821595,"Mouse VISp - L1","VIS"
-14.8375099824122,26.117029534212,521821597,"Mouse VISp - L1","VIS"
-13.7232503831827,24.5908357126258,521821599,"Mouse VISp - L1","VIS"
-17.3387446399327,33.1851770536904,521821601,"Mouse VISp - L1","VIS"
-4.2319515187851,41.2602542929248,521821603,"Mouse VISp - L1","VIS"
4.27650997862453,12.5073472494707,521821605,"Mouse VISp - L1","VIS"
-12.2010915141347,20.2232942812521,521821607,"Mouse VISp - L1","VIS"
1.78991045012487,44.0018436973148,521821609,"Mouse VISp - L1","VIS"
-7.90786207168647,40.7012627648269,521821611,"Mouse VISp - L1","VIS"
-3.70756547563446,12.7184719499221,521821613,"Mouse VISp - L1","VIS"
-9.23703266935668,48.8750881065969,521821615,"Mouse VISp - L1","VIS"
-10.7066183122184,19.5576056076202,521821617,"Mouse VISp - L1","VIS"
13.1593669059693,28.3054551142222,521821619,"Mouse VISp - L1","VIS"
-10.2148560943796,23.8902547742639,521821621,"Mouse VISp - L5","VIS"
9.27668227169891,26.0135282125171,521821623,"Mouse VISp - L5","VIS"
18.6970011581182,21.3250161483255,521821625,"Mouse VISp - L5","VIS"
-21.0946715620743,43.3054154375236,521821627,"Mouse VISp - L5","VIS"
-9.47023721470163,39.4591901186108,521821629,"Mouse VISp - L5","VIS"
-0.843368609005208,42.5218106587293,521821631,"Mouse VISp - L5","VIS"
-10.2646179696342,42.1179219330188,521821633,"Mouse VISp - L5","VIS"
-21.652258654043,42.4459408696459,521821635,"Mouse VISp - L2/3","VIS"
-18.8262855410141,32.6682158932233,521821637,"Mouse VISp - L2/3","VIS"
-25.9294292124,30.7838429674451,521821639,"Mouse VISp - L2/3","VIS"
13.8154315243014,26.0068623086452,521821641,"Mouse VISp - L2/3","VIS"
7.19847008389183,36.9003111045888,521821643,"Mouse VISp - L2/3","VIS"
-4.73368792524008,33.447294318147,521821645,"Mouse VISp - L2/3","VIS"
-16.990274580529,40.2018773170104,521821647,"Mouse VISp - L2/3","VIS"
-11.9863345346113,46.1911991279228,521821649,"Mouse VISp - L2/3","VIS"
-18.1760076540423,33.0169198603217,521821689,"Mouse VISp - L2/3","VIS"
-16.1915747307392,31.0154538831048,521821694,"Mouse VISp - L2/3","VIS"
-21.4806065868567,44.666823025813,521821696,"Mouse VISp - L2/3","VIS"
-21.4712680973292,44.2304859363608,521821698,"Mouse VISp - L2/3","VIS"
-46.1275561177063,-18.9981217901415,521821701,"Mouse VISp - L4","VIS"
-45.5266574509192,-17.9984055452557,521821703,"Mouse VISp - L2/3","VIS"
-46.6777533301164,-15.8194735139094,521821705,"Mouse VISp - L2/3","VIS"
-35.3975084860229,-21.0140341604503,521821717,"Mouse VISp - L2/3","VIS"
-40.9367567182548,-28.3101910074031,521821720,"Mouse VISp - L2/3","VIS"
10.2357496799871,-48.233049720241,521821722,"Mouse VISp - L2/3","VIS"
-38.948416999142,-26.9308048361882,521821724,"Mouse VISp - L2/3","VIS"
51.7001421884257,-20.1904815013543,521821727,"Mouse VISp - L4","VIS"
-45.5792177091749,-17.6423644123096,521821729,"Mouse VISp - L2/3","VIS"
-35.4001781214172,-21.0122525720984,521821733,"Mouse VISp - L4","VIS"
9.8921196318284,-48.8059171324213,521821736,"Mouse VISp - L5","VIS"
53.1884289731556,-18.6394642699128,521821738,"Mouse VISp - L5","VIS"
-37.5376767225027,-25.6388203400203,521821741,"Mouse VISp - L5","VIS"
8.29815507598098,-23.8295278324986,521821747,"Mouse VISp - L5","VIS"
-37.2582341733494,-25.2810292523621,521821750,"Mouse VISp - L5","VIS"
20.1636679649304,-41.6988653494484,521821753,"Mouse VISp - L5","VIS"
13.1805740459438,-49.4043357988954,521821755,"Mouse VISp - L5","VIS"
14.1847605628257,-50.2713829729965,521821760,"Mouse VISp - L5","VIS"
-37.627408144132,-25.7353908681889,521821763,"Mouse VISp - L2/3","VIS"
-7.30865271104878,-3.26854085635078,521821765,"Mouse VISp - L2/3","VIS"
-19.5395021156488,15.2093287264684,521821768,"Mouse VISp - L2/3","VIS"
-16.379119586595,-8.53048405610616,521821770,"Mouse VISp - L1","VIS"
-15.5135785929053,8.29440934105148,521821772,"Mouse VISp - L1","VIS"
-23.4951656572677,-2.84694590279819,521821775,"Mouse VISp - L1","VIS"
-23.7619759917784,-2.05647640805525,521821777,"Mouse VISp - L1","VIS"
-22.7028455074851,14.4819100571967,521821780,"Mouse VISp - L1","VIS"
-33.9200042674405,-13.696389185725,521821782,"Mouse VISp - L1","VIS"
-19.5973389424287,-6.85796378074284,521821784,"Mouse VISp - L1","VIS"
-19.3832557462167,-6.12632872359354,521821789,"Mouse VISp - L1","VIS"
-18.9073734219247,-7.39791858569586,521821791,"Mouse VISp - L1","VIS"
-14.7263874118145,12.9221496110384,521821794,"Mouse VISp - L1","VIS"
-14.6144534474831,13.2129317662697,521821796,"Mouse VISp - L1","VIS"
-19.5555248611535,-3.73657208732423,521821799,"Mouse VISp - L1","VIS"
-19.2664616846931,-6.34169628561869,521821801,"Mouse VISp - L1","VIS"
-16.2213792081204,-8.81793789311273,521821803,"Mouse VISp - L1","VIS"
-12.5599754002466,7.86562764182806,521821806,"Mouse VISp - L1","VIS"
-17.9034001595022,-3.72416225372675,521821827,"Mouse VISp - L1","VIS"
-19.0192157414258,16.2654622133037,521821830,"Mouse VISp - L1","VIS"
-14.5951316504671,13.1754542800535,521821833,"Mouse VISp - L1","VIS"
-14.2958133372064,13.2773464335509,521821836,"Mouse VISp - L1","VIS"
-19.3929309073078,-6.46494244718339,521821839,"Mouse VISp - L1","VIS"
-11.9424355466661,6.40387008858273,521821841,"Mouse VISp - L1","VIS"
-18.7662604196779,-9.55432930879717,521821843,"Mouse VISp - L1","VIS"
-13.9304353611344,13.3796814481801,521821845,"Mouse VISp - L1","VIS"
-5.51534566982626,16.2829942472529,521821849,"Mouse VISp - L1","VIS"
-17.2198620294534,33.0151819702097,521821853,"Mouse VISp - L1","VIS"
-27.4985733962309,30.8828244220568,521821855,"Mouse VISp - L1","VIS"
15.6851587948985,22.3643990358474,521821857,"Mouse VISp - L1","VIS"
-16.2870271199028,45.4778426218403,521821860,"Mouse VISp - L1","VIS"
-0.501319328564565,34.7252138467231,521821862,"Mouse VISp - L1","VIS"
9.62501174784707,36.2167947242225,521821864,"Mouse VISp - L1","VIS"
15.3423969272394,26.6192333948333,521821867,"Mouse VISp - L1","VIS"
19.1379517718952,20.5269349232679,521822117,"Mouse VISp - L4","VIS"
21.7248964656285,15.7257672657437,521822119,"Mouse VISp - L4","VIS"
4.74875802427334,-23.9992703331555,521822121,"Mouse VISp - L4","VIS"
15.7206129235639,8.19590401994757,521822123,"Mouse VISp - L4","VIS"
13.5789922582511,6.20677634874961,521822126,"Mouse VISp - L4","VIS"
-5.03220056372701,34.0243206036753,521822129,"Mouse VISp - L4","VIS"
-11.0836943164278,20.3077788899717,521822132,"Mouse VISp - L4","VIS"
-5.70529176204758,3.27444655083511,521822134,"Mouse VISp - L4","VIS"
3.93268757169534,21.1755435631236,521822136,"Mouse VISp - L4","VIS"
-2.77561997165925,47.9431701230702,521822138,"Mouse VISp - L4","VIS"
-10.9627853535755,33.3291538029467,521822141,"Mouse VISp - L4","VIS"
11.9954163261707,36.5390758944254,521822147,"Mouse VISp - L4","VIS"
13.4260791954831,6.09605439681844,521822149,"Mouse VISp - L4","VIS"
-19.2724265784635,43.4720777592307,521822151,"Mouse VISp - L4","VIS"
-7.95008822955767,40.0491621372172,521822156,"Mouse VISp - L4","VIS"
-9.27394002367733,19.6270911108053,521822158,"Mouse VISp - L4","VIS"
-7.63714493609968,39.3509036475416,521822161,"Mouse VISp - L4","VIS"
-17.5580692818611,32.775575246502,521822167,"Mouse VISp - L4","VIS"
-18.0495739770817,31.9865033700261,521822169,"Mouse VISp - L4","VIS"
-16.6716875051368,33.6735675330958,521822171,"Mouse VISp - L4","VIS"
-20.9373447348452,34.214711256233,521822173,"Mouse VISp - L4","VIS"
-6.97935387112911,40.3899758885508,521822175,"Mouse VISp - L4","VIS"
13.4874260444608,6.17561449854673,521822177,"Mouse VISp - L4","VIS"
1.96316280806839,44.1564734799244,521822179,"Mouse VISp - L4","VIS"
13.5074572472266,6.14795356802487,521822181,"Mouse VISp - L2/3","VIS"
-9.33953955523729,48.7379730382867,521822183,"Mouse VISp - L2/3","VIS"
4.98681150808887,19.2902139162558,521822185,"Mouse VISp - L2/3","VIS"
-15.7604307193235,33.5512249922909,521822187,"Mouse VISp - L2/3","VIS"
16.7122698894147,14.8698740744014,521822189,"Mouse VISp - L2/3","VIS"
13.5110541733137,37.6495111620489,521822191,"Mouse VISp - L2/3","VIS"
-0.20705083610731,42.335689088542,521822193,"Mouse VISp - L2/3","VIS"
17.1364653994771,19.0791289370567,521822195,"Mouse VISp - L2/3","VIS"
-14.3370139344875,36.322092467498,521822197,"Mouse VISp - L5","VIS"
10.4398328054218,-48.7562613460306,521822200,"Mouse VISp - L5","VIS"
13.4487577872906,-49.9398204800469,521822202,"Mouse VISp - L5","VIS"
13.3315844329895,-49.327396121975,521822206,"Mouse VISp - L5","VIS"
10.2727031330784,-48.2803333354212,521822208,"Mouse VISp - L5","VIS"
17.4306131547224,-37.6225056259539,521822211,"Mouse VISp - L5","VIS"
10.294030362538,-48.5257326996699,521822214,"Mouse VISp - L5","VIS"
13.8418335749133,-49.8614361837524,521822216,"Mouse VISp - L5","VIS"
-37.2613801687886,-25.4456252306825,521822220,"Mouse VISp - L6","VIS"
-37.4649438066174,-25.6281072168698,521822222,"Mouse VISp - L6","VIS"
9.47555840119504,-48.912656033795,521822225,"Mouse VISp - L6","VIS"
-37.0103243196762,-24.9433983472967,521822228,"Mouse VISp - L6","VIS"
9.78461427722489,-48.8022452750594,521822231,"Mouse VISp - L6","VIS"
14.3080968578986,-50.1425845083971,521822234,"Mouse VISp - L6","VIS"
22.7102444127565,17.528951958992,521822236,"Mouse VISp - L6","VIS"
11.3541634411555,-26.138323310814,521822240,"Mouse VISp - L6","VIS"
-31.5158841848982,10.3745398895835,521822242,"Mouse VISp - L6","VIS"
-26.6053537975557,14.1389029821974,521822245,"Mouse VISp - L6","VIS"
-24.81382533483,15.3275009836769,521822248,"Mouse VISp - L6","VIS"
-30.001210206484,11.2205422229636,521822250,"Mouse VISp - L6","VIS"
-20.5623317711954,15.4681756068875,521822252,"Mouse VISp - L6","VIS"
-25.3506183111794,15.2864714157038,521822254,"Mouse VISp - L6","VIS"
-25.195874238948,16.0615742143813,521822256,"Mouse VISp - L6","VIS"
-27.9225493952149,10.2955693899701,521822258,"Mouse VISp - L6","VIS"
-4.94387963216927,14.6378947868012,521822260,"Mouse VISp - L6","VIS"
17.3897517821389,-36.3673893971856,521822262,"Mouse VISp - L6","VIS"
-6.52689295462339,15.7050867169492,521822264,"Mouse VISp - L6","VIS"
2.92702097401465,31.2790675297366,521822266,"Mouse VISp - L6","VIS"
0.0683385337858466,30.9351657736513,521822268,"Mouse VISp - L6","VIS"
15.5148982136455,23.8163971740157,521822270,"Mouse VISp - L6","VIS"
1.69568305550481,31.0130488225202,521822272,"Mouse VISp - L6","VIS"
43.2829071750175,-12.934639075241,521822274,"Mouse VISp - L6","VIS"
-9.43226908101945,25.7745259500969,521822276,"Mouse VISp - L6","VIS"
-7.80703106371968,39.9620799022851,521822278,"Mouse VISp - L6","VIS"
-6.40839961403893,27.8148781424032,521822280,"Mouse VISp - L6","VIS"
-4.93591142938233,30.4846162172785,521822282,"Mouse VISp - L6","VIS"
-14.0367359774971,20.4961801934415,521822284,"Mouse VISp - L6","VIS"
-11.7875961136696,20.003910325864,521822286,"Mouse VISp - L6","VIS"
-11.8538136812502,20.3177711167746,521822288,"Mouse VISp - L6","VIS"
21.6723893876231,19.6290340917263,521822290,"Mouse VISp - L6","VIS"
14.0314246812153,-36.1148474158922,521822292,"Mouse VISp - L4","VIS"
25.0443053696611,-2.23022169537585,521822294,"Mouse VISp - L4","VIS"
11.3764148462076,-26.6543154446482,521822296,"Mouse VISp - L4","VIS"
38.952151275364,-7.19223493222732,521822298,"Mouse VISp - L4","VIS"
13.2326358526515,36.8158210758776,521822317,"Mouse VISp - L4","VIS"
22.3259168764708,12.1001771009723,521822321,"Mouse VISp - L4","VIS"
-13.997153547175,24.6721399222022,521822323,"Mouse VISp - L4","VIS"
16.6443233603267,-35.5269943236585,521822327,"Mouse VISp - L4","VIS"
-46.298226034043,-18.4428860386704,521822329,"Mouse VISp - L4","VIS"
-12.4763306899306,32.1885244146836,521822332,"Mouse VISp - L4","VIS"
-14.7410579966284,24.5209991039624,521822335,"Mouse VISp - L4","VIS"
25.2582723232811,-2.60695669985451,521822341,"Mouse VISp - L4","VIS"
8.21976950701908,-23.0932670441303,521822343,"Mouse VISp - L4","VIS"
-2.20616034878221,35.2237066631435,521822345,"Mouse VISp - L4","VIS"
-48.3396944138961,-14.2940291499076,521822349,"Mouse VISp - L4","VIS"
19.0052709606646,-25.8648844017671,521822387,"Mouse VISp - L5","VIS"
-21.2928014495776,39.7211733836012,521822390,"Mouse VISp - L5","VIS"
3.20571784774924,21.2299926702621,521822393,"Mouse VISp - L5","VIS"
-20.6626217535345,42.9434838546677,521822396,"Mouse VISp - L5","VIS"
3.47769883338696,13.2196888282343,521822399,"Mouse VISp - L5","VIS"
11.339687631698,18.0193349229967,521822401,"Mouse VISp - L5","VIS"
-9.4144351029824,33.8757160628069,521822404,"Mouse VISp - L5","VIS"
3.0724580297415,14.9959615843475,521822407,"Mouse VISp - L5","VIS"
-3.30511275539175,39.8023997278112,521822410,"Mouse VISp - L5","VIS"
3.37343808564575,13.7441726197699,521822413,"Mouse VISp - L5","VIS"
3.07088175651868,19.8941533992737,521822415,"Mouse VISp - L5","VIS"
-15.0523684046121,20.466158556027,521822419,"Mouse VISp - L5","VIS"
4.37966184098642,12.0178848453858,521822421,"Mouse VISp - L5","VIS"
-21.3462046836417,39.6780062816752,521822425,"Mouse VISp - L5","VIS"
4.64385011451706,12.2974182018653,521822427,"Mouse VISp - L5","VIS"
-21.5557778404082,42.2549177596145,521822429,"Mouse VISp - L5","VIS"
10.9520519498463,25.3494294859908,521822431,"Mouse VISp - L1","VIS"
-7.67377886194589,-24.042950795471,521822433,"Mouse VISp - L1","VIS"
-13.6004155091145,-28.2368219811812,521822435,"Mouse VISp - L1","VIS"
-2.38167383030861,-7.71428476611646,521822437,"Mouse VISp - L1","VIS"
-9.70828935834243,-22.4207009832104,521822439,"Mouse VISp - L1","VIS"
-22.0218905462605,-21.0330987967328,521822441,"Mouse VISp - L1","VIS"
-15.3019627689737,-28.734948414965,521822445,"Mouse VISp - L1","VIS"
-16.8776054607433,-23.4901485392988,521822447,"Mouse VISp - L6","VIS"
-12.8701145772585,-27.8058333936919,521822449,"Mouse VISp - L6","VIS"
-24.5019653707104,-20.0983824935169,521822451,"Mouse VISp - L1","VIS"
-0.319200071801844,-9.70183897569035,521822455,"Mouse VISp - L1","VIS"
-13.8340022072812,-28.0242448306777,521822477,"Mouse VISp - L1","VIS"
21.1676202592262,10.5529273404564,521822481,"Mouse VISp - L1","VIS"
-21.9327000171492,-19.9797119591308,521822483,"Mouse VISp - L4","VIS"
0.877042284663374,-12.1539819667633,521822485,"Mouse VISp - L4","VIS"
-16.167837697093,-23.5313148369458,521822489,"Mouse VISp - L4","VIS"
-21.7901373655368,-27.3677139219022,521822491,"Mouse VISp - L4","VIS"
-47.1380622785294,-1.822174575829,521822495,"Mouse VISp - L4","VIS"
-46.9418125045119,2.83506735994803,521822497,"Mouse VISp - L4","VIS"
-49.0484690945519,1.82838054313595,521822501,"Mouse VISp - L4","VIS"
-47.0148647974902,5.38061231180293,521822504,"Mouse VISp - L4","VIS"
-40.7331970494634,15.8776034757854,521822507,"Mouse VISp - L4","VIS"
-46.4720772510814,3.12382126607049,521822511,"Mouse VISp - L4","VIS"
-41.2725819999413,19.6675701438157,521822513,"Mouse VISp - L4","VIS"
-45.0777980804694,5.57191441452367,521822517,"Mouse VISp - L4","VIS"
-46.3523742052715,-2.71033622763308,521822520,"Mouse VISp - L4","VIS"
-48.4588573503464,4.09439524095386,521822523,"Mouse VISp - L4","VIS"
-49.1826794452293,1.59235094436594,521822525,"Mouse VISp - L4","VIS"
7.39157108975935,-2.78868406591053,521822527,"Mouse VISp - L4","VIS"
-44.7693442083626,12.1339636297622,521822529,"Mouse VISp - L4","VIS"
-47.6117422233592,-2.83945977210446,521822531,"Mouse VISp - L4","VIS"
-42.7061917074048,13.4852211447598,521822533,"Mouse VISp - L4","VIS"
-41.0147818195298,15.1448937079253,521822535,"Mouse VISp - L4","VIS"
-46.1015956829194,2.02300711890747,521822537,"Mouse VISp - L4","VIS"
-46.1615536489386,3.10926993850276,521822539,"Mouse VISp - L4","VIS"
-41.7494223468133,3.89912688935894,521822541,"Mouse VISp - L4","VIS"
-45.17250663246,2.9399634994809,521822543,"Mouse VISp - L4","VIS"
-43.3991091686652,6.76835394054125,521822545,"Mouse VISp - L4","VIS"
-43.433640502026,6.44367457305176,521822547,"Mouse VISp - L4","VIS"
-48.9712257751529,1.79490862537606,521822552,"Mouse VISp - L4","VIS"
-45.6065948635685,4.5824199210657,521822555,"Mouse VISp - L4","VIS"
-18.4611952861035,34.8858423758703,521822557,"Mouse VISp - L4","VIS"
-15.7809137895483,39.4067978844136,521822561,"Mouse VISp - L4","VIS"
3.11611528136528,21.0186355924403,521822564,"Mouse VISp - L4","VIS"
-18.6971223945641,32.177616303231,521822567,"Mouse VISp - L4","VIS"
11.6079463338717,-10.3217744217276,521822569,"Mouse VISp - L4","VIS"
25.1356714212014,-4.67922054702774,521822573,"Mouse VISp - L4","VIS"
12.6281322596586,6.2742285966397,521822578,"Mouse VISp - L4","VIS"
20.1187728061938,9.61211584322335,521822581,"Mouse VISp - L4","VIS"
15.0235858507931,23.4741111063252,521822583,"Mouse VISp - L4","VIS"
-13.3013835180768,20.2553529822959,521822586,"Mouse VISp - L4","VIS"
-46.2129162619167,-18.9767882735704,521822589,"Mouse VISp - L4","VIS"
-21.5541926374532,42.5759229756865,521822592,"Mouse VISp - L4","VIS"
-19.8123707303182,42.2699499869304,521822594,"Mouse VISp - L4","VIS"
-20.9861412759645,43.0028943424088,521822598,"Mouse VISp - L4","VIS"
-21.5046225728388,42.4423597054849,521822600,"Mouse VISp - L4","VIS"
-7.18034771648375,31.5332910936683,521822602,"Mouse VISp - L4","VIS"
-3.76722453796716,12.7705232684563,521822604,"Mouse VISp - L4","VIS"
-8.24381993922993,18.4660468251485,521822606,"Mouse VISp - L4","VIS"
-18.035633402095,33.325206334328,521822608,"Mouse VISp - L4","VIS"
-19.3708103437453,34.461338676906,521822610,"Mouse VISp - L4","VIS"
19.7949482200879,21.7803085533731,521822612,"Mouse VISp - L4","VIS"
12.8657760957081,6.28196902417722,521822614,"Mouse VISp - L4","VIS"
-4.61083563958753,16.3559271544647,521822616,"Mouse VISp - L4","VIS"
-12.0346662669892,-30.4575813617909,521822618,"Mouse VISp - L4","VIS"
-16.0012253063735,-20.429643348121,521822620,"Mouse VISp - L4","VIS"
3.41737219035014,-14.770382494284,521822622,"Mouse VISp - L4","VIS"
-15.7714662007088,-26.2518186904331,521822624,"Mouse VISp - L4","VIS"
3.97532061706523,-14.7173298199042,521822641,"Mouse VISp - L4","VIS"
4.12108563190725,-14.673060795614,522919497,"Mouse VISp - L4","VIS"
-12.4472046851202,-30.4782172280822,522919502,"Mouse VISp - L4","VIS"
-8.26843761206151,-21.6751558023049,522919507,"Mouse VISp - L4","VIS"
-11.3193549319722,-20.9315515909772,522919512,"Mouse VISp - L4","VIS"
-7.75555837544738,-20.6432831527909,522919517,"Mouse VISp - L4","VIS"
-4.99637203636913,-22.6516389590865,522919523,"Mouse VISp - L4","VIS"
-11.8727676690812,-30.5543809012216,522919528,"Mouse VISp - L4","VIS"
-5.1904256905375,-22.5822493212567,522919532,"Mouse VISp - L4","VIS"
3.95708808508752,-14.4121281830273,522919537,"Mouse VISp - L4","VIS"
-7.77121612422823,-20.6590949379288,522919541,"Mouse VISp - L4","VIS"
3.81998877743445,-13.16043411168,522919546,"Mouse VISp - L4","VIS"
4.08895829870276,-14.2013455602581,522919552,"Mouse VISp - L4","VIS"
2.53139823275272,-13.868270501457,522919557,"Mouse VISp - L4","VIS"
-11.8989956100822,-30.5970182208507,522919563,"Mouse VISp - L4","VIS"
-7.67971032348117,-20.4373750450985,522919568,"Mouse VISp - L4","VIS"
3.99190603100881,-13.4161068655806,522919573,"Mouse VISp - L4","VIS"
-11.3392114592612,-30.4424294247237,522919577,"Mouse VISp - L4","VIS"
-12.3245419618567,-28.7987076765429,522919582,"Mouse VISp - L4","VIS"
3.84568968398928,-14.547210247755,522919587,"Mouse VISp - L4","VIS"
-15.6287168314478,-27.4876783299485,522919591,"Mouse VISp - L4","VIS"
-16.3664766075949,-18.0421419185456,522919596,"Mouse VISp - L4","VIS"
-2.22937316176558,-9.78563949362049,522919602,"Mouse VISp - L4","VIS"
-0.951583578101502,-7.11265084973753,522919662,"Mouse VISp - L4","VIS"
0.0683304583088954,-7.53775034257952,522919666,"Mouse VISp - L4","VIS"
1.82336149808351,-10.4710709479838,522919690,"Mouse VISp - L2/3","VIS"
1.2303652815521,-10.2147336994962,522919692,"Mouse VISp - L2/3","VIS"
-0.355591676908764,-9.44791478344749,522919694,"Mouse VISp - L2/3","VIS"
2.30773051391004,42.8965523647711,522919696,"Mouse VISp - L2/3","VIS"
-1.44140294996878,-5.2428831444146,522919698,"Mouse VISp - L2/3","VIS"
-24.9043226122912,-21.1558263619582,522919700,"Mouse VISp - L2/3","VIS"
1.10589386309854,-9.78194838871631,522919702,"Mouse VISp - L2/3","VIS"
-22.4953919095645,-20.891424447979,522919704,"Mouse VISp - L2/3","VIS"
-1.45296713325816,-2.39412044292752,522919706,"Mouse VISp - L2/3","VIS"
-1.41266278101281,-5.38625113631899,522919708,"Mouse VISp - L2/3","VIS"
