"y1","y2","rnaseq_profile_id","sampling_region","sources","kmean_1","kmean_2","kmean_3","kmean_4","kmean_5","kmean_6","kmean_7","kmean_8","kmean_9","kmean_10","kmean_11","kmean_12","kmean_13","kmean_14","kmean_15","kmean_16","kmean_17","kmean_18","kmean_19","kmean_20","louvain_k30"
12.7372923714207,15.7325359157375,497123625,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,6,9,3,9,13,13,10,14,1,13,4
10.9278906570215,14.0007975154331,497123626,"Mouse LGN - Core","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,4
13.7888723211429,15.5433254397407,497123627,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
12.4444888557899,15.8289639419595,497123628,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
-2.94589106260461,13.2607024895317,497123629,"Mouse LGN - Core","LG",1,1,2,3,3,2,1,7,5,8,4,1,11,8,7,9,1,13,12,9,11
11.865871412138,14.2947717693774,497123630,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
11.9669830723147,15.0066832102109,497123631,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,1,13,4
12.8593422851615,16.0294961320441,497123632,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
12.3112489382255,15.4826147058205,497123633,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
-12.0686671309151,39.3465062733944,497123634,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
12.9917045570934,16.4610429601453,497123635,"Mouse LGN - Core","LG",1,2,1,3,5,4,4,4,9,5,6,9,3,9,13,13,10,10,5,2,4
12.302131748605,15.9017515632705,497123636,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
12.9393808196317,15.9569740575664,497123637,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
12.8410459553371,16.1646251128877,497123638,"Mouse LGN - Core","LG",1,1,1,3,5,4,3,6,8,2,6,9,3,9,13,13,10,10,5,2,4
-13.6512413241431,40.7999546153201,497123639,"Mouse LGN - Core","LG",1,2,1,3,4,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-28.0938552561101,23.5407041130524,497123641,"Mouse LGN - Shell","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
-12.9574421419862,39.0240311747297,497123642,"Mouse LGN - Shell","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-28.2426633329365,22.6912576965252,497123644,"Mouse LGN - Shell","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
-13.9321149288055,39.8587383105788,497123645,"Mouse LGN - Shell","LG",1,1,1,3,3,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-13.6707791973956,38.604309795922,497123646,"Mouse LGN - Shell","LG",1,2,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-28.2517504035723,23.2065285928775,497123647,"Mouse LGN - Shell","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
-13.9403460112486,39.9442016504268,497123648,"Mouse LGN - Core","LG",1,2,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.7259038934234,37.4852412464329,497123649,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.3741818676977,37.1538194936854,497123650,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
12.8178426130573,16.2109320675898,497123651,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
6.38489304477046,13.3313563715094,497123652,"Mouse LGN - Core","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,2,17,1,2
-12.9842977827564,38.2730908263447,497123653,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-13.632460354265,40.4914178120081,497123654,"Mouse LGN - Core","LG",1,2,1,4,4,6,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.5423468366508,39.7971193251643,497123655,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.708803755273,38.0196323317078,497123656,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-13.1377690054972,41.1055053429574,497123657,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.4548838970947,39.8806809905167,497123658,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-10.3360010854862,38.6345958057133,497123659,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-13.4122460856836,38.9037895759286,497123660,"Mouse LGN - Core","LG",1,2,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.4811947582792,39.2665336555465,497123661,"Mouse LGN - Core","LG",1,2,1,3,3,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-11.1175360994795,39.3907967892812,497123662,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-28.1744922583065,17.2662287388416,497123663,"Mouse LGN - Core","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
25.1149388786265,18.1856593847642,497123664,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
28.4769049838815,13.2623320105619,497123665,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.7383840216185,16.8957316538017,497123666,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.34572278955,15.9354933876293,497123667,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
34.1772745613317,12.189192162629,497123668,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
29.342263256703,12.9689297791512,497123669,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.6193032020707,13.713190257027,497123670,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
34.2912094649502,16.7965912956977,497123671,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
11.966561968916,23.7640561766843,497123672,"Mouse LGN - Shell","LG",1,1,1,3,3,2,1,7,5,8,4,1,11,8,7,9,1,14,1,13,10
4.31993729562944,9.73662960710402,497123673,"Mouse LGN - Shell","LG",1,1,2,1,3,2,1,7,9,5,5,12,6,12,7,9,1,13,12,9,4
31.4119214126792,16.2866557046768,497123674,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
27.0308175069325,14.5967328231063,497123675,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-10.7913176259905,37.2933562762298,497123676,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
11.4463693237618,15.2515226878665,497123677,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
28.4074983842497,14.3945050915134,497123678,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.51526317926,13.9546195541768,497123679,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.5973411577246,15.7035254368826,497123680,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
31.7821896596468,12.44857478201,497123681,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.0572191755891,17.881754769564,497123682,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.6544857651758,14.9322811973918,497123683,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
31.935668509413,15.669197966387,497123685,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.4312859925509,15.9290283328012,497123686,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
31.7674203758833,13.4368090114287,497123687,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
31.9045980918189,20.9851542318888,497123688,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.4429647447791,21.1881706981175,497123689,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
11.8120419075833,15.8266568250796,497123690,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,4
34.8654187575745,14.934258046426,497123691,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-12.1850747993192,40.1160182382333,497123692,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
11.6298987179825,14.0733568459726,497123693,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,4,1,11,8,14,3,1,18,12,9,4
33.7790220671405,20.3693202557197,497123694,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.6944683385892,20.7963402374067,497123695,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-28.2312606648688,21.9897008461944,497123696,"Mouse LGN - Core","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
-11.3481602541274,39.719591427779,497123697,"Mouse LGN - Core","LG",1,1,1,3,3,1,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
25.4281202081637,12.7486068440283,497123698,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.9239301957153,13.8269433377421,497123699,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
22.4299021462109,13.7517422094318,497123700,"Mouse LGN - Core","LG",1,1,1,3,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-28.1366619393326,23.4741624270389,497123701,"Mouse LGN - Core","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
22.4957885471475,13.7720428670671,497123702,"Mouse LGN - Core","LG",1,1,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.9847642909185,13.5603515370308,497123703,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.9321775889528,16.9077949635624,497123704,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.979191036222,14.4182646835991,497123705,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
21.9939563700937,13.731080277865,497123706,"Mouse LGN - Core","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,5
32.4750879707087,12.6085025024509,497123707,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
22.0888724919439,13.7646837129962,497123708,"Mouse LGN - Core","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,5
22.1729940283848,13.7429869619165,497123709,"Mouse LGN - Core","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,5
23.7366874944546,13.760164115401,497123710,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-24.3029542771237,17.6890802234207,497123711,"Mouse LGN - Core","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
30.2663404763336,20.4164650163956,497123712,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
24.1252514078549,13.657720942477,497123713,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.9612715403807,14.2272566269387,497123714,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.6229523287797,14.8745098579874,497123715,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
24.2579463124572,16.6334954253529,497123716,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.2884276134079,14.1179154476399,497123717,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.6004621927659,18.0690252986402,497123718,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
22.2142404508403,13.7422795061031,497123719,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,4,1,2,10,1,4,4,10,13,9,17,1,5
-8.46341916909738,38.3846148626841,497123720,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
33.6251113096165,18.3588266111015,497123721,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-12.7090871098299,41.1716148399092,497123722,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
33.9665030213425,20.5672403952674,497123723,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.7922539915615,18.071052449521,497123724,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
22.1789127974992,13.9040961963829,497123725,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,5,8,4,7,8,5,7,9,1,6,15,15,5
22.8677148948827,13.9319610221925,497123726,"Mouse LGN - Shell","LG",1,1,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
21.9790069752928,13.7581852626267,497123727,"Mouse LGN - Shell","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,5
-11.4589200991256,39.0077778222272,497123728,"Mouse LGN - Shell","LG",1,1,1,3,3,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
31.0098318151835,21.5583347308352,497123729,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
29.7597471976447,20.7217427348159,497123730,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.209220082342,14.0372637964602,497123731,"Mouse LGN - Shell","LG",1,1,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.9590736828858,19.1407818945645,497123732,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.4167199079792,20.9181040477541,497123733,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.496763071632,13.8477771296586,497123734,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
21.9980049063453,13.7519457628441,497123735,"Mouse LGN - Shell","LG",1,1,2,1,3,2,1,7,5,8,4,1,11,8,7,9,13,13,17,1,5
-10.4774444361908,39.1895005581244,497123736,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
13.0305208373874,16.3259884011485,497123737,"Mouse LGN - Shell","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,1,6,9,10,11,14,4
-9.49513837498146,40.2861382084712,497123738,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-35.5374489924986,14.5587344132258,497123739,"Mouse LGN - Shell","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,3
-13.1239857798313,37.7149314605134,497123740,"Mouse LGN - Shell","LG",1,2,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
13.0646560014119,16.5568464486922,497123741,"Mouse LGN - Shell","LG",1,2,1,3,5,4,4,4,8,2,6,9,3,9,13,13,10,10,5,2,4
-12.0817425803282,40.2008183477069,497123742,"Mouse LGN - Shell","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-10.2448428552961,39.0456255566842,497123743,"Mouse LGN - Shell","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.11296722932,40.4746696646415,497123744,"Mouse LGN - Core","LG",1,1,1,3,4,6,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-9.64738846483305,39.7006418790158,497123745,"Mouse LGN - Core","LG",1,1,2,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.5495129541037,38.1018663308311,497123746,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-9.32982288714219,40.3848108282763,497123747,"Mouse LGN - Core","LG",1,1,2,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-9.54217492012625,40.1063939574708,497123748,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-8.72883674082013,38.5456331107539,497123749,"Mouse LGN - Core","LG",1,1,2,1,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-11.8294211997349,39.6605568843942,497123750,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-11.8153183285875,39.5374309364523,497123751,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
34.3679403065047,16.3152029356695,497123752,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
34.1249265351576,14.9689713621256,497123753,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-10.4276169473998,39.3186698179958,497123754,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-27.4960629887013,20.7279540554027,497123755,"Mouse LGN - Core","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
22.9548631920599,13.8501467622082,497123756,"Mouse LGN - Core","LG",1,1,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
23.9851033284045,13.6264501071569,497123757,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.9167061203254,18.7652626144854,497123758,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
25.4945682047573,12.7859581390842,497123759,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-12.484109662802,39.3122777914782,497123760,"Mouse LGN - Core","LG",1,1,1,3,3,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-14.2831926219188,40.0912716679777,497123761,"Mouse LGN - Core","LG",1,1,1,3,3,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
33.5105530073203,21.4135440012816,497123762,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
26.8635428244625,16.0499500504049,497123763,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-8.70247095532719,39.7185712840952,497123764,"Mouse LGN - Core","LG",1,1,2,1,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
25.0262054833003,15.9444033220093,497123765,"Mouse LGN - Core","LG",1,1,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-12.8139579310517,37.6507447634444,497123766,"Mouse LGN - Core","LG",1,2,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-9.19631740206668,38.4548517460518,497123767,"Mouse LGN - Core","LG",1,1,2,3,3,2,1,7,9,5,5,12,6,12,14,3,7,18,19,17,2
-12.0456270841742,39.2452066909332,497123768,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-14.4077702728253,39.2373146626044,497123769,"Mouse LGN - Core","LG",1,1,1,3,3,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
32.3790293712852,17.0009231652037,497123770,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
24.6832258330539,16.6832346171466,497123771,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
26.7860316183084,16.8095011621159,497123772,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.1185588047819,17.6843142439813,497123773,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-10.1753686871906,37.4020933193259,497123774,"Mouse LGN - Core","LG",1,1,1,3,3,2,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
-11.0692055384561,38.0901882733332,497123775,"Mouse LGN - Core","LG",1,1,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,18,19,17,2
28.5678469866265,16.0426273247741,497123776,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.7754386768316,14.7396672309969,497123777,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
27.0261906313219,19.3387215116115,497123778,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
28.9861381855894,13.5558495700663,497123779,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.9049363505687,11.8445107622151,497123780,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
29.4379132563089,18.2469336413994,497123781,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
24.2920151675342,15.3917793372546,497123782,"Mouse LGN - Shell","LG",1,1,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
26.7067756244892,18.1584695548846,497123783,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
28.9177676439429,20.9504034616778,497123784,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
26.5174703255595,16.0200594102455,497123785,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.7184305435018,20.6548636288768,497123786,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
26.1156830001066,15.2099644320709,497123787,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
31.1825484173853,12.971045714402,497123788,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
-23.0162249765642,20.4422630846503,497123789,"Mouse LGN - Shell","LG",1,1,2,1,1,5,6,3,1,10,11,8,7,3,9,15,14,11,13,20,6
28.387960984553,16.4530300062721,497123790,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
31.8671264893291,15.5187872698589,497123791,"Mouse LGN - Shell","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.8056991192941,19.3456355075336,497123792,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.9285521131951,11.7233978796912,497123793,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.8464098886717,17.1490380447168,497123794,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
13.0992828025282,16.9639498737993,497123795,"Mouse LGN - Core","LG",1,2,1,3,5,4,4,4,9,5,5,12,6,12,14,3,7,10,5,2,4
12.0842545600506,14.2393309710867,497123796,"Mouse LGN - Core","LG",1,1,1,3,3,2,1,7,9,5,6,9,3,9,13,13,10,14,1,13,4
29.3643943183394,18.9695653872349,497123797,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.3909246517292,12.4479372945151,497123798,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
26.9100999835004,20.3605354109633,497123799,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
32.2556267008341,15.3419082884312,497123800,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
33.6950926026908,17.8319778469544,497123801,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.640436108758,11.0382265318848,497123802,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
34.4214420112659,19.6375885927599,497123803,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
30.051444889355,14.6096548419382,497123804,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
34.7100172940405,18.0354924605622,497123805,"Mouse LGN - Core","LG",1,2,1,4,4,6,5,2,7,6,1,3,9,2,12,7,15,3,2,11,5
